,Item_Outlet_Sales,Item_Identifier,Outlet_Identifier
4532,633.792,FDD08,OUT046
4533,3717.1328,NCS29,OUT046
4534,24.64767,DRI03,OUT010
4535,1177.6908,FDK48,OUT035
4536,2572.8242,FDM52,OUT049
4537,1021.8516,FDP49,OUT035
4538,2452.1516,DRA24,OUT046
4539,2934.859,NCJ43,OUT049
4540,2545.499,FDE11,OUT045
4541,1925.9458,FDP01,OUT049
4542,1073.5219,FDQ59,OUT018
4543,429.21082,FDA43,OUT019
4544,2779.4006,FDL14,OUT017
4545,192.90166,FDV50,OUT010
4546,5403.2,FDT01,OUT027
4547,2182.9392,NCC42,OUT035
4548,1743.7512,FDO28,OUT046
4549,221.07422,FDD32,OUT019
4550,2983.3394,FDV45,OUT035
4551,338.48135,NCW17,OUT019
4552,2489.5586,NCJ17,OUT027
4553,3044.5425,NCF18,OUT049
4554,1954.2628,FDP01,OUT045
4555,2608.8389,FDH24,OUT045
4556,6598.2666,FDI38,OUT027
4557,781.5858,FDX03,OUT035
4558,3841.692,FDY28,OUT046
4559,2040.7356,FDN34,OUT018
4560,2329.7012,FDJ02,OUT045
4561,368.76303,FDW40,OUT019
4562,817.0787,FDX03,OUT017
4563,3290.996,FDE17,OUT027
4564,2587.323,FDT58,OUT046
4565,3753.5896,FDI38,OUT013
4566,3924.6348,FDW22,OUT035
4567,2736.148,FDS15,OUT027
4568,3458.9512,NCX06,OUT013
4569,4194.0703,DRK47,OUT035
4570,4819.017,FDC23,OUT027
4571,234.01373,FDM56,OUT010
4572,4016.0342,FDP21,OUT046
4573,3088.8728,FDP58,OUT046
4574,517.49365,FDA27,OUT019
4575,213.28096,FDK41,OUT019
4576,4659.8174,NCH42,OUT046
4577,467.84222,FDG29,OUT045
4578,2263.6233,FDW15,OUT018
4579,729.5961,FDD28,OUT018
4580,3362.2603,FDQ37,OUT049
4581,3387.1672,FDC23,OUT035
4582,1469.4253,FDV13,OUT035
4583,4220.321,FDK33,OUT046
4584,2004.6417,FDO33,OUT013
4585,2504.1345,FDN21,OUT017
4586,5694.9688,NCW06,OUT027
4587,4202.4795,FDI38,OUT035
4588,2179.125,FDC21,OUT027
4589,2118.1223,NCS05,OUT046
4590,494.71082,NCN53,OUT049
4591,66.49604,FDV40,OUT010
4592,4938.4663,FDG60,OUT017
4593,5503.475,NCY30,OUT027
4594,2150.7615,FDM40,OUT045
4595,3147.0044,NCO30,OUT046
4596,1836.1393,FDK10,OUT046
4597,2756.6106,FDM36,OUT045
4598,1952.9707,FDN10,OUT013
4599,1222.1593,FDM46,OUT018
4600,1477.9785,FDX50,OUT049
4601,4389.5254,FDP33,OUT045
4602,2851.61,FDO12,OUT045
4603,1181.0858,FDC28,OUT013
4604,1178.826,FDO31,OUT045
4605,2446.3206,FDX45,OUT035
4606,2035.9988,FDV21,OUT049
4607,1231.6929,FDH04,OUT049
4608,3309.3232,NCG54,OUT013
4609,1930.1079,FDO13,OUT046
4610,4953.9023,FDA09,OUT027
4611,1939.7924,FDC38,OUT017
4612,2033.5264,NCO42,OUT046
4613,2262.952,FDL45,OUT049
4614,543.7626,NCK31,OUT013
4615,2768.7751,FDM39,OUT017
4616,366.6801,FDC22,OUT010
4617,1934.5001,FDF46,OUT046
4618,2843.1948,FDQ37,OUT045
4619,-118.07499,FDH41,OUT010
4620,663.5091,FDQ04,OUT046
4621,4111.7725,NCQ02,OUT027
4622,5533.7627,FDJ57,OUT027
4623,1924.5017,NCE07,OUT049
4624,1096.9094,FDE56,OUT013
4625,3677.0864,FDI20,OUT049
4626,506.9345,FDK36,OUT018
4627,5270.204,FDP08,OUT027
4628,2501.7048,FDF44,OUT017
4629,2033.9708,NCU53,OUT017
4630,2857.1418,FDF47,OUT035
4631,123.51928,FDS55,OUT010
4632,226.5172,FDZ52,OUT010
4633,1415.4052,FDL04,OUT018
4634,3135.735,NCM26,OUT035
4635,2198.4421,FDX43,OUT049
4636,4247.7637,FDP52,OUT049
4637,711.2318,DRK49,OUT045
4638,2358.9333,FDE38,OUT013
4639,2649.5562,DRF13,OUT035
4640,114.868645,FDK41,OUT010
4641,3276.4646,FDJ04,OUT027
4642,1303.4608,FDZ44,OUT018
4643,3623.5225,FDS11,OUT013
4644,4360.032,FDA55,OUT049
4645,2789.237,NCW53,OUT046
4646,2702.7263,FDB49,OUT027
4647,3008.6616,FDD23,OUT017
4648,2290.8481,NCV42,OUT045
4649,1831.3859,NCZ29,OUT018
4650,989.9693,FDQ26,OUT013
4651,681.0251,FDV08,OUT017
4652,1366.713,FDC53,OUT049
4653,22.12723,FDV58,OUT010
4654,209.88617,NCP02,OUT019
4655,856.5038,DRI37,OUT045
4656,3999.49,FDQ12,OUT049
4657,1313.2251,FDE33,OUT046
4658,1407.0938,FDX27,OUT045
4659,695.2745,FDM22,OUT017
4660,297.93683,NCH30,OUT019
4661,3612.6653,FDC04,OUT017
4662,1241.4246,FDO38,OUT046
4663,3231.2314,FDV52,OUT027
4664,1523.5775,FDB32,OUT013
4665,577.7994,FDV43,OUT018
4666,2623.2207,FDI24,OUT018
4667,1493.2808,FDR40,OUT017
4668,2898.9507,FDW02,OUT049
4669,1013.98254,FDE44,OUT049
4670,1460.0326,FDL38,OUT046
4671,63.21764,NCT54,OUT010
4672,1519.4486,DRJ39,OUT010
4673,4439.0444,FDW55,OUT049
4674,529.05835,DRF13,OUT019
4675,2218.24,NCW17,OUT049
4676,801.58997,FDP13,OUT035
4677,2347.1284,FDS08,OUT018
4678,1057.372,NCP17,OUT035
4679,4959.6797,NCO53,OUT035
4680,2697.4343,FDH19,OUT045
4681,1821.7281,FDJ04,OUT017
4682,880.38116,FDG10,OUT049
4683,225.1539,FDA40,OUT010
4684,2408.7983,FDI53,OUT045
4685,179.11096,FDU09,OUT010
4686,1409.786,FDK60,OUT045
4687,669.84875,FDR43,OUT017
4688,3424.3186,FDW22,OUT017
4689,632.5676,DRP47,OUT010
4690,384.55673,DRG48,OUT010
4691,2531.6396,FDA14,OUT035
4692,1425.2037,FDU49,OUT013
4693,4249.5483,FDK28,OUT045
4694,3716.4438,FDT19,OUT046
4695,1765.8423,NCQ42,OUT045
4696,3409.6416,FDD03,OUT045
4697,1654.7035,NCM53,OUT013
4698,2314.2283,NCX53,OUT045
4699,2301.291,FDV14,OUT027
4700,2954.5474,NCZ54,OUT017
4701,766.12634,FDB39,OUT013
4702,2784.5288,DRC24,OUT046
4703,1088.3395,FDY36,OUT013
4704,2978.5127,FDN01,OUT035
4705,957.8564,DRH25,OUT046
4706,708.7892,FDV08,OUT046
4707,4527.371,NCP53,OUT049
4708,652.9217,FDU52,OUT010
4709,2472.2224,NCI42,OUT045
4710,2525.7354,FDZ14,OUT035
4711,2801.712,FDF11,OUT046
4712,1302.4922,FDQ13,OUT018
4713,142.2995,FDO32,OUT010
4714,2001.6798,DRJ37,OUT018
4715,2811.8662,FDY43,OUT046
4716,2448.8738,NCT41,OUT017
4717,2062.805,NCV17,OUT045
4718,1503.5818,FDM04,OUT027
4719,360.9505,DRB48,OUT018
4720,2535.5315,FDM24,OUT013
4721,3741.381,FDT37,OUT049
4722,360.76276,NCO05,OUT010
4723,3306.4978,FDL13,OUT046
4724,2504.9824,FDL15,OUT017
4725,3457.521,FDB11,OUT018
4726,372.49023,FDL14,OUT019
4727,236.46347,FDY10,OUT019
4728,1916.8147,FDJ40,OUT049
4729,3110.579,NCW18,OUT046
4730,2451.2983,NCY06,OUT013
4731,1128.611,DRE13,OUT018
4732,3369.8599,FDA26,OUT045
4733,161.29375,NCE19,OUT010
4734,1398.1947,FDE33,OUT035
4735,1417.4364,DRL59,OUT027
4736,717.8976,FDY07,OUT046
4737,1982.0251,FDF57,OUT018
4738,1966.6461,FDM58,OUT035
4739,2564.0918,FDP26,OUT027
4740,3159.597,FDY32,OUT046
4741,46.587486,FDD51,OUT010
4742,1747.7311,FDU22,OUT018
4743,3785.1414,FDZ49,OUT018
4744,3106.3796,NCI42,OUT017
4745,951.46063,FDT04,OUT027
4746,2984.3252,NCU41,OUT045
4747,1988.5066,FDS56,OUT045
4748,2329.157,NCN42,OUT017
4749,4010.7888,FDK34,OUT046
4750,3974.803,FDB03,OUT017
4751,856.6438,DRJ25,OUT035
4752,3518.2498,FDT25,OUT027
4753,2490.4175,FDN20,OUT013
4754,3974.8596,FDP09,OUT013
4755,-223.05624,FDM20,OUT019
4756,1866.6884,NCG55,OUT046
4757,1636.7524,NCP14,OUT045
4758,2521.7795,NCH06,OUT046
4759,1952.4221,FDV52,OUT013
4760,742.06,NCL07,OUT035
4761,6008.716,DRJ11,OUT027
4762,1165.4279,DRO59,OUT013
4763,323.94485,FDW15,OUT010
4764,1990.0734,NCQ30,OUT035
4765,330.54944,NCN54,OUT019
4766,3340.9644,FDY01,OUT027
4767,3495.0842,FDX39,OUT035
4768,2265.4417,FDH53,OUT027
4769,739.3076,FDA57,OUT035
4770,159.94131,NCC07,OUT010
4771,2645.6118,FDU28,OUT013
4772,142.52867,FDK36,OUT010
4773,549.3791,FDR36,OUT018
4774,2662.6665,NCQ17,OUT035
4775,381.9006,FDS28,OUT019
4776,2623.6685,FDE08,OUT045
4777,2039.8342,FDU22,OUT046
4778,1565.6194,FDG41,OUT045
4779,285.79434,FDO31,OUT010
4780,561.33026,FDM21,OUT019
4781,3212.2195,FDU40,OUT017
4782,2208.0461,FDV36,OUT018
4783,1693.8794,FDT10,OUT027
4784,799.54114,FDX38,OUT045
4785,4072.934,NCU30,OUT027
4786,3363.0984,NCV06,OUT049
4787,3923.5586,FDT16,OUT035
4788,2195.9973,NCP41,OUT027
4789,3019.614,FDZ56,OUT017
4790,3366.7302,FDC22,OUT035
4791,864.3156,FDU10,OUT035
4792,1969.9379,FDS46,OUT045
4793,2652.3315,FDO08,OUT049
4794,1402.922,NCV42,OUT018
4795,4038.4153,FDP33,OUT035
4796,3581.6362,FDJ12,OUT046
4797,1352.188,FDH04,OUT045
4798,3091.0325,NCU54,OUT013
4799,657.8045,FDO36,OUT010
4800,6155.3955,FDT37,OUT027
4801,227.23798,FDD14,OUT010
4802,3584.2979,FDA16,OUT013
4803,263.93344,NCS42,OUT019
4804,317.27625,FDP10,OUT019
4805,2559.008,FDQ28,OUT049
4806,80.41114,FDK57,OUT010
4807,2069.3762,FDK02,OUT013
4808,1883.4806,FDW47,OUT018
4809,2308.278,NCC42,OUT018
4810,4094.328,FDQ37,OUT018
4811,1436.3102,FDL40,OUT046
4812,187.8654,DRE13,OUT010
4813,2892.3474,FDQ34,OUT027
4814,1984.7935,NCB54,OUT046
4815,2477.2227,FDS48,OUT049
4816,1043.0956,FDO15,OUT045
4817,910.04083,NCT30,OUT013
4818,2281.2412,FDU49,OUT027
4819,2053.2053,FDE21,OUT046
4820,304.88232,FDS49,OUT019
4821,2183.888,FDT38,OUT027
4822,1661.834,FDZ01,OUT045
4823,1228.3148,FDC41,OUT035
4824,468.33374,DRG13,OUT010
4825,4204.827,NCZ42,OUT018
4826,1204.7999,NCM07,OUT045
4827,2085.9065,NCV17,OUT018
4828,1356.8308,DRK39,OUT035
4829,1481.6594,FDS37,OUT018
4830,291.23407,FDV12,OUT019
4831,4287.856,NCG19,OUT018
4832,786.75397,FDS51,OUT013
4833,594.1727,NCO14,OUT046
4834,1789.4318,FDC38,OUT046
4835,2272.5166,FDN15,OUT046
4836,4353.1206,NCH42,OUT013
4837,558.4727,FDQ22,OUT046
4838,3321.9004,FDC05,OUT013
4839,3570.687,FDZ31,OUT013
4840,3557.481,DRJ23,OUT049
4841,2549.197,FDC52,OUT035
4842,217.26166,DRD12,OUT010
4843,2618.5483,FDV55,OUT017
4844,1136.9856,FDD32,OUT046
4845,3403.8423,FDR01,OUT049
4846,443.20453,FDY08,OUT019
4847,3259.4795,FDQ45,OUT045
4848,3749.5625,DRN11,OUT027
4849,1667.0868,NCS05,OUT018
4850,2639.7383,FDY32,OUT035
4851,2786.046,NCD31,OUT045
4852,2067.8713,NCE06,OUT049
4853,1710.3741,NCP14,OUT046
4854,517.1281,NCF18,OUT019
4855,2034.2078,FDF14,OUT018
4856,2412.3323,FDB22,OUT017
4857,2821.7632,NCH54,OUT049
4858,805.4484,FDU27,OUT035
4859,4126.6606,FDS58,OUT027
4860,2812.9944,NCU29,OUT035
4861,3346.6555,FDJ57,OUT013
4862,1368.2571,FDL56,OUT049
4863,3387.885,FDH60,OUT035
4864,798.3833,FDN24,OUT018
4865,2154.7366,FDD02,OUT017
4866,4243.5464,FDP15,OUT017
4867,5060.0903,FDB28,OUT027
4868,2329.5215,DRC49,OUT045
4869,1601.6105,NCG30,OUT018
4870,1197.39,FDJ14,OUT049
4871,659.975,FDL52,OUT045
4872,5905.613,NCG19,OUT027
4873,2115.271,NCN41,OUT035
4874,3612.3604,FDW22,OUT013
4875,1861.943,FDI02,OUT013
4876,2369.2188,FDV51,OUT045
4877,1313.0181,FDV48,OUT046
4878,348.38416,NCL17,OUT019
4879,1369.2039,FDP46,OUT045
4880,469.86563,FDU10,OUT045
4881,-106.33428,FDT37,OUT010
4882,758.71423,FDI27,OUT035
4883,3926.2292,FDN51,OUT046
4884,1209.4004,FDW07,OUT035
4885,3556.9778,FDN45,OUT049
4886,4887.2993,DRN37,OUT027
4887,2747.2498,DRF48,OUT049
4888,113.62467,FDP38,OUT019
4889,4828.13,NCX18,OUT027
4890,1887.6633,FDK45,OUT018
4891,1699.2045,FDZ37,OUT049
4892,3322.3271,FDS50,OUT018
4893,3228.2288,NCR54,OUT018
4894,1656.8853,NCS17,OUT035
4895,2493.0645,FDV31,OUT046
4896,1472.5007,DRE27,OUT017
4897,2933.2693,FDN60,OUT013
4898,3487.5195,FDK26,OUT013
4899,1345.0459,FDX37,OUT018
4900,2243.1091,FDW31,OUT046
4901,3040.5461,FDX26,OUT018
4902,117.23812,DRL49,OUT019
4903,1551.1489,FDU49,OUT017
4904,4540.771,FDY58,OUT046
4905,4338.872,FDN03,OUT045
4906,239.5466,NCV06,OUT010
4907,1282.0669,FDH53,OUT045
4908,848.55194,FDG31,OUT018
4909,3053.6594,NCC06,OUT045
4910,4195.2485,FDS13,OUT049
4911,4237.4688,FDP16,OUT035
4912,2207.826,FDA35,OUT013
4913,3254.3286,DRP47,OUT018
4914,933.6345,FDY28,OUT010
4915,1247.181,FDY20,OUT035
4916,1817.2865,NCH30,OUT017
4917,227.43735,NCR29,OUT019
4918,2442.505,NCP05,OUT013
4919,297.32114,NCF30,OUT019
4920,2553.0615,FDA08,OUT035
4921,8183.7285,FDN51,OUT027
4922,1555.1843,FDH12,OUT046
4923,3880.9348,FDY39,OUT017
4924,2172.452,NCO53,OUT045
4925,2492.044,FDB40,OUT046
4926,1374.8119,FDH02,OUT049
4927,1689.9032,FDY11,OUT027
4928,320.51965,FDQ09,OUT019
4929,3813.91,FDP16,OUT013
4930,348.0277,NCF55,OUT018
4931,4760.4116,FDY09,OUT027
4932,4051.0579,FDY39,OUT045
4933,2258.1277,NCU53,OUT049
4934,2249.7268,NCT41,OUT049
4935,587.93744,FDJ45,OUT046
4936,2888.9097,FDR28,OUT013
4937,1881.6893,FDN08,OUT013
4938,1875.2593,FDJ07,OUT049
4939,4109.9575,FDZ09,OUT027
4940,2709.9502,FDQ14,OUT017
4941,1557.8346,FDY12,OUT027
4942,1973.983,FDK57,OUT046
4943,2136.5046,FDD20,OUT049
4944,2168.865,FDS36,OUT018
4945,1737.675,FDI40,OUT049
4946,1833.4375,FDJ40,OUT045
4947,2389.625,FDE08,OUT013
4948,1354.8717,DRK01,OUT013
4949,636.99426,FDC58,OUT049
4950,3032.2668,FDE50,OUT046
4951,2444.261,FDX48,OUT035
4952,2284.0623,DRM35,OUT018
4953,1535.3082,FDG41,OUT013
4954,2576.2559,FDB52,OUT046
4955,2804.5781,FDV19,OUT045
4956,2270.2625,DRG48,OUT017
4957,3259.8506,FDI26,OUT013
4958,353.6267,FDU11,OUT019
4959,384.31104,FDF59,OUT019
4960,1552.202,FDR07,OUT049
4961,1955.3022,NCE06,OUT017
4962,1945.9316,FDE10,OUT046
4963,1649.6217,NCO55,OUT046
4964,486.35938,FDZ13,OUT013
4965,1589.8435,FDT50,OUT017
4966,170.50963,FDH12,OUT010
4967,2001.1392,FDD21,OUT045
4968,6376.6562,NCM05,OUT013
4969,729.00775,FDK04,OUT013
4970,1642.2299,FDN33,OUT017
4971,236.414,NCM18,OUT010
4972,1296.0818,DRC25,OUT049
4973,1853.3381,FDT47,OUT017
4974,2734.5205,FDD45,OUT027
4975,1168.3511,NCD07,OUT018
4976,95.140175,NCY54,OUT010
4977,1036.3696,FDL12,OUT049
4978,1676.9866,FDL02,OUT017
4979,1948.1672,FDC60,OUT035
4980,3314.5588,FDR37,OUT017
4981,3370.4268,FDY16,OUT017
4982,1777.7653,FDU26,OUT045
4983,1025.4801,FDN24,OUT013
4984,2331.8853,FDH44,OUT013
4985,85.17175,FDE23,OUT010
4986,3301.494,FDW60,OUT017
4987,1981.961,FDQ55,OUT049
4988,1951.9902,FDV32,OUT027
4989,15.496055,FDV03,OUT010
4990,351.3038,FDY14,OUT010
4991,5399.193,NCL55,OUT027
4992,795.3572,DRF25,OUT017
4993,728.36206,FDX03,OUT046
4994,3566.052,FDF40,OUT045
4995,175.47398,FDX24,OUT010
4996,1625.7467,FDA25,OUT049
4997,2775.6675,FDH21,OUT018
4998,309.7415,FDB47,OUT010
4999,369.07904,FDT34,OUT019
5000,179.40465,FDS39,OUT010
5001,1268.6602,NCU05,OUT046
5002,1559.9257,FDE02,OUT049
5003,1315.4188,FDL25,OUT035
5004,1598.8823,FDC50,OUT049
5005,1364.7976,FDZ32,OUT049
5006,1209.1433,FDV14,OUT045
5007,1277.6532,FDR07,OUT045
5008,860.46655,FDB26,OUT049
5009,2533.6365,NCR50,OUT045
5010,2047.8848,FDP01,OUT018
5011,1969.5148,FDH57,OUT045
5012,1097.6346,FDM60,OUT027
5013,3867.0537,FDA45,OUT017
5014,3786.7913,FDU55,OUT017
5015,1298.7404,FDH40,OUT035
5016,231.01416,FDG40,OUT019
5017,4566.7163,FDT12,OUT049
5018,804.9424,DRL59,OUT045
5019,1562.6248,FDT47,OUT018
5020,1023.87317,FDI60,OUT017
5021,1153.162,DRF51,OUT027
5022,763.3338,NCK31,OUT049
5023,2434.12,FDB08,OUT045
5024,1771.994,FDM44,OUT035
5025,2024.1654,FDD46,OUT018
5026,379.7811,FDR27,OUT019
5027,339.87088,FDV56,OUT010
5028,906.47156,FDM02,OUT049
5029,1474.7734,FDU45,OUT018
5030,2015.8088,FDZ10,OUT017
5031,71.791466,NCK31,OUT010
5032,2030.5728,FDR27,OUT035
5033,1878.2527,FDF33,OUT013
5034,1369.6636,FDJ36,OUT046
5035,4311.8965,FDP33,OUT049
5036,4674.743,FDG17,OUT046
5037,5131.3315,FDG47,OUT027
5038,1938.8933,NCW29,OUT046
5039,1180.235,DRH59,OUT017
5040,3617.7817,FDR32,OUT017
5041,3857.403,FDP48,OUT035
5042,4419.3535,FDG17,OUT035
5043,631.7222,DRJ59,OUT017
5044,2788.459,FDY48,OUT027
5045,2746.9521,FDB02,OUT046
5046,421.30283,FDN10,OUT019
5047,728.8047,NCD55,OUT035
5048,2036.3538,FDX34,OUT013
5049,3651.0022,FDZ38,OUT045
5050,4375.5205,DRF37,OUT049
5051,246.32222,DRL47,OUT019
5052,1105.9276,FDL27,OUT035
5053,3842.8794,NCP53,OUT035
5054,298.78867,FDT03,OUT019
5055,3447.0286,FDJ28,OUT035
5056,2223.769,FDF40,OUT018
5057,3640.1187,FDA32,OUT035
5058,845.2617,NCP02,OUT017
5059,3248.8677,FDZ31,OUT045
5060,3696.843,NCQ29,OUT013
5061,237.54309,FDP57,OUT010
5062,3247.1091,FDL32,OUT027
5063,3191.08,DRB01,OUT035
5064,1815.6656,FDJ40,OUT046
5065,2745.264,FDO24,OUT018
5066,2451.7136,FDO11,OUT018
5067,2133.659,FDA56,OUT035
5068,1575.9392,FDF02,OUT045
5069,2050.2097,FDA10,OUT013
5070,2433.1143,NCI55,OUT017
5071,-15.595229,FDZ40,OUT010
5072,541.87085,FDV08,OUT049
5073,1236.0442,FDN48,OUT013
5074,2701.0227,FDU57,OUT017
5075,1663.9683,DRF49,OUT013
5076,3361.639,FDS02,OUT035
5077,3106.7375,FDS43,OUT046
5078,4079.0452,FDT16,OUT013
5079,5106.542,FDX19,OUT027
5080,1612.2023,FDK15,OUT046
5081,2401.6853,DRA12,OUT049
5082,855.6645,FDY35,OUT017
5083,3006.5742,NCU42,OUT013
5084,3334.84,FDD26,OUT013
5085,2198.718,FDR11,OUT018
5086,4070.789,NCP53,OUT045
5087,2707.9072,FDP34,OUT045
5088,275.39355,NCV41,OUT019
5089,2434.3247,FDN20,OUT018
5090,3724.4243,FDZ16,OUT018
5091,1911.6605,FDZ28,OUT049
5092,4015.818,NCL55,OUT013
5093,1313.4375,NCJ17,OUT046
5094,3842.1506,FDT37,OUT046
5095,2602.0889,FDV51,OUT049
5096,2120.394,FDZ28,OUT035
5097,1181.7668,FDN27,OUT013
5098,697.86285,FDS14,OUT019
5099,1993.9609,FDZ58,OUT045
5100,2337.81,FDD46,OUT046
5101,871.80035,FDJ03,OUT035
5102,174.57234,FDU03,OUT010
5103,3793.0903,FDA33,OUT027
5104,2963.1685,NCW53,OUT035
5105,639.65717,NCC55,OUT017
5106,816.75214,FDP52,OUT019
5107,2530.0657,FDE39,OUT049
5108,3863.305,FDB44,OUT035
5109,638.3929,FDG59,OUT013
5110,1174.6375,FDI05,OUT013
5111,1924.251,FDF59,OUT045
5112,477.88812,FDM39,OUT019
5113,1378.1643,FDB14,OUT013
5114,96.61245,NCS05,OUT019
5115,864.9566,DRJ35,OUT045
5116,239.95721,FDO31,OUT019
5117,2789.0486,FDA31,OUT046
5118,676.5975,FDX40,OUT049
5119,4439.3784,FDW56,OUT045
5120,427.92892,FDH09,OUT018
5121,284.0385,FDA52,OUT019
5122,183.60294,FDF20,OUT019
5123,985.35693,FDE40,OUT046
5124,1964.0328,NCU17,OUT046
5125,1621.1508,NCP14,OUT035
5126,1814.3115,FDN25,OUT027
5127,1026.2942,FDU39,OUT049
5128,4388.8867,NCM05,OUT017
5129,2432.273,FDU07,OUT017
5130,1903.9811,FDF28,OUT049
5131,1788.8398,FDR57,OUT049
5132,2029.7913,FDJ33,OUT013
5133,907.31757,DRH23,OUT035
5134,4462.1597,FDQ52,OUT046
5135,3122.4932,DRK13,OUT035
5136,4981.274,FDP09,OUT046
5137,2111.184,FDR08,OUT027
5138,2006.1289,FDV50,OUT045
5139,3452.889,FDT13,OUT049
5140,2798.319,FDJ27,OUT027
5141,2258.9905,FDH21,OUT046
5142,2163.4836,FDW14,OUT027
5143,777.66125,FDL52,OUT049
5144,3949.619,FDW28,OUT017
5145,1518.2164,FDL40,OUT049
5146,2294.4766,FDE24,OUT046
5147,3168.5872,FDX35,OUT049
5148,1432.6501,FDP46,OUT017
5149,4068.3853,FDX56,OUT045
5150,3049.9072,FDQ45,OUT049
5151,3912.9658,FDK50,OUT027
5152,5156.621,FDY26,OUT045
5153,1891.8464,FDQ09,OUT017
5154,3181.4202,FDN39,OUT049
5155,844.3607,FDP13,OUT017
5156,2336.895,FDR51,OUT013
5157,87.631676,FDZ49,OUT010
5158,2940.9934,FDL28,OUT018
5159,2061.339,FDZ10,OUT035
5160,2599.0342,FDK38,OUT013
5161,3335.2737,DRL49,OUT027
5162,2400.9094,FDR15,OUT013
5163,4752.753,FDQ24,OUT035
5164,3102.5784,FDD56,OUT013
5165,671.37885,NCR42,OUT046
5166,1076.6987,FDH52,OUT045
5167,300.79318,FDH57,OUT019
5168,227.30862,FDR15,OUT010
5169,1878.8033,FDJ34,OUT035
5170,1206.9642,FDW37,OUT035
5171,1432.497,FDQ23,OUT018
5172,2765.1624,FDP34,OUT013
5173,5295.718,FDE04,OUT027
5174,1334.2919,FDC48,OUT045
5175,384.44305,FDA47,OUT019
5176,3197.738,FDI35,OUT018
5177,2173.6362,NCV05,OUT013
5178,2830.5945,FDR28,OUT045
5179,1598.7683,FDH31,OUT017
5180,263.87445,FDP59,OUT019
5181,1058.264,FDS19,OUT018
5182,649.0517,FDM60,OUT045
5183,2532.37,FDJ44,OUT018
5184,1502.6982,DRH51,OUT017
5185,1263.0698,DRC25,OUT017
5186,1537.1713,DRE25,OUT013
5187,2157.2634,NCX05,OUT049
5188,2580.2212,FDR11,OUT017
5189,5179.8535,DRP47,OUT045
5190,168.43904,DRC49,OUT019
5191,1148.3857,FDQ47,OUT027
5192,1923.965,FDL20,OUT013
5193,2047.6322,FDM34,OUT035
5194,4508.5786,NCN55,OUT013
5195,1698.2562,FDD41,OUT035
5196,1484.855,FDE52,OUT049
5197,380.15152,NCT18,OUT019
5198,739.4243,FDJ32,OUT018
5199,4377.3955,FDE16,OUT046
5200,2660.4702,FDZ09,OUT045
5201,1914.0946,DRZ11,OUT046
5202,1164.6072,FDK41,OUT049
5203,931.03235,FDE56,OUT049
5204,3211.8591,FDH34,OUT013
5205,1618.0671,DRI49,OUT013
5206,3908.7283,DRI59,OUT046
5207,2956.588,DRC36,OUT049
5208,290.43622,FDS15,OUT019
5209,2950.9941,FDI07,OUT018
5210,1529.5005,FDZ15,OUT018
5211,5681.1187,NCX41,OUT027
5212,360.23853,NCO29,OUT019
5213,2529.3188,FDF57,OUT013
5214,1752.0979,FDI33,OUT035
5215,2657.1536,DRJ47,OUT049
5216,1211.6329,FDB34,OUT046
5217,3688.4238,FDY22,OUT027
5218,2604.1968,DRL11,OUT017
5219,2909.2542,FDY46,OUT035
5220,3573.944,FDG17,OUT013
5221,1413.7201,FDE52,OUT018
5222,6562.8774,DRP47,OUT027
5223,-11.1846485,FDO01,OUT010
5224,2506.0393,FDL09,OUT046
5225,2107.3254,FDR57,OUT013
5226,771.15985,DRD37,OUT035
5227,1179.158,FDQ36,OUT027
5228,3409.537,FDL33,OUT049
5229,693.9129,FDL48,OUT045
5230,4581.488,FDL28,OUT049
5231,722.202,NCN29,OUT046
5232,2680.9368,FDO13,OUT035
5233,2568.226,FDB38,OUT045
5234,3418.256,FDI36,OUT035
5235,1448.366,FDI58,OUT035
5236,1616.4393,FDH22,OUT018
5237,1940.0803,FDQ27,OUT013
5238,2332.2449,FDT33,OUT046
5239,1410.0883,FDC56,OUT045
5240,2533.9524,FDF14,OUT046
5241,4705.8057,FDQ39,OUT017
5242,2823.0044,NCM43,OUT017
5243,2229.5051,FDS46,OUT035
5244,4098.895,FDI22,OUT049
5245,2622.9692,NCE43,OUT045
5246,672.29834,FDZ36,OUT010
5247,333.92612,FDR13,OUT019
5248,1235.0258,FDP46,OUT018
5249,607.3461,FDW56,OUT019
5250,2831.2808,FDB40,OUT017
5251,2345.318,FDM28,OUT018
5252,5689.3057,FDV49,OUT013
5253,2681.1882,NCS53,OUT018
5254,4514.034,FDO03,OUT049
5255,3147.5781,FDT15,OUT035
5256,4525.2964,FDD33,OUT049
5257,5728.6562,FDX13,OUT017
5258,3033.864,FDH60,OUT013
5259,982.1386,DRH51,OUT046
5260,712.2212,NCL07,OUT049
5261,2696.3489,FDW51,OUT045
5262,521.03046,FDF21,OUT019
5263,355.70807,FDH26,OUT019
5264,756.05054,FDJ03,OUT049
5265,1841.7003,FDU35,OUT017
5266,3372.5205,DRL01,OUT018
5267,557.6628,FDE59,OUT045
5268,1046.846,FDI60,OUT035
5269,1481.3934,DRH39,OUT035
5270,745.2677,FDK36,OUT049
5271,1249.4418,FDN52,OUT045
5272,4036.8894,FDU12,OUT017
5273,6311.7695,NCT05,OUT027
5274,2884.8315,FDS37,OUT027
5275,844.833,FDK24,OUT017
5276,3305.2944,DRF36,OUT013
5277,279.18762,FDN46,OUT010
